ID,Mass,Bfld,Type
252246,33555380000.0,1.067414,Pre-Infall
252247,24547890000.0,0.5303646,Pre-Infall
252252,2352305700.0,1.9759384,Pre-Infall
252253,4833786400.0,6.3066583,Pre-Infall
252255,4151078700.0,4.619078,Pre-Infall
252260,4463650300.0,1.238401,Pre-Infall
252261,5423279600.0,5.810394,Pre-Infall
252263,2835842800.0,2.1601775,Pre-Infall
252996,127579700000.0,1.9463689,Pre-Infall
252997,39965550000.0,0.035604402,Pre-Infall
252998,52337290000.0,0.99034595,Pre-Infall
253000,13280298000.0,9.419934,Pre-Infall
253004,20869683000.0,12.653749,Pre-Infall
253006,3745673500.0,8.5633545,Pre-Infall
253007,10216505000.0,21.221449,Pre-Infall
253008,5644709000.0,4.924974,Pre-Infall
253009,1364297100.0,5.7013392,Pre-Infall
253010,1923646700.0,2.0475447,Pre-Infall
253011,2442407700.0,2.548796,Pre-Infall
253012,2820297200.0,6.2654324,Pre-Infall
253015,5940199000.0,18.33304,Pre-Infall
253016,2040270700.0,5.9818835,Pre-Infall
254113,79409830000.0,2.6350152,Pre-Infall
254114,39193500000.0,6.394101,Pre-Infall
254115,43561600000.0,1.931362,Pre-Infall
254117,16590542000.0,14.940395,Pre-Infall
254120,10743667000.0,5.626336,Pre-Infall
254121,1781114100.0,3.1781387,Pre-Infall
254122,8784852000.0,12.124219,Pre-Infall
254124,2259315200.0,1.760191,Pre-Infall
254125,1633891700.0,1.6395552,Pre-Infall
254126,1113626800.0,0.2878708,Pre-Infall
254926,47233520000.0,0.51735353,Pre-Infall
255618,5159588400.0,3.0757992,Pre-Infall
255619,6915323400.0,5.141306,Pre-Infall
255620,15346969000.0,3.9520614,Pre-Infall
255621,3966261200.0,8.590949,Pre-Infall
255624,6355218000.0,2.811185,Pre-Infall
255625,2571988200.0,2.627957,Pre-Infall
256515,2508851500.0,6.281685,Pre-Infall
257305,7256960000.0,7.81314,Pre-Infall
257306,11080613000.0,7.754693,Pre-Infall
257307,2981770000.0,12.926667,Pre-Infall
257310,1322762900.0,2.074179,Pre-Infall
257312,1618819800.0,1.3431671,Pre-Infall
258265,65262535000.0,0.527061,Pre-Infall
258266,51179532000.0,0.99342,Pre-Infall
258268,3601909000.0,6.0801125,Pre-Infall
258269,3895505200.0,5.5421124,Pre-Infall
258270,7698803700.0,8.577928,Pre-Infall
258271,4138696000.0,4.2396283,Pre-Infall
258272,1311116800.0,19.836563,Pre-Infall
258273,2465119000.0,3.6072206,Pre-Infall
258274,3309537800.0,3.8541052,Pre-Infall
258275,1342993000.0,2.8823366,Pre-Infall
258276,2699038700.0,1.5025117,Pre-Infall
258279,1866598300.0,1.6325785,Pre-Infall
259117,69834390000.0,2.0706391,Pre-Infall
259118,21725753000.0,5.690432,Pre-Infall
259119,14526799000.0,15.273361,Pre-Infall
259120,4239246300.0,2.7315533,Pre-Infall
259121,2743634000.0,13.145783,Pre-Infall
259122,2826443000.0,3.255193,Pre-Infall
259128,4001800000.0,1.6012183,Pre-Infall
259131,1785954200.0,2.777777,Pre-Infall
260015,102635454000.0,2.9175236,Pre-Infall
260023,2740396000.0,1.8345631,Pre-Infall
260867,85472710000.0,1.5486355,Pre-Infall
260868,26015586000.0,10.459947,Pre-Infall
260870,19836959000.0,4.0758286,Pre-Infall
260874,2083923700.0,5.5443854,Pre-Infall
260879,1079459100.0,2.7193077,Pre-Infall
260883,2347162000.0,3.8043358,Pre-Infall
261963,8804611000.0,5.0938287,Pre-Infall
261965,7837939000.0,4.6448245,Pre-Infall
261966,9515155000.0,8.102955,Pre-Infall
261967,7348396000.0,2.2201118,Pre-Infall
261968,5980305400.0,2.9518974,Pre-Infall
261971,6000160000.0,5.7750025,Pre-Infall
262664,2954985700.0,4.824021,Pre-Infall
263559,120824095000.0,1.3149593,Pre-Infall
263560,27290817000.0,2.4650738,Pre-Infall
263561,34132623000.0,6.6965804,Pre-Infall
263564,2214342100.0,3.2892609,Pre-Infall
263565,4667482600.0,6.150326,Pre-Infall
263566,3374618000.0,2.843156,Pre-Infall
263567,9518690000.0,7.3540254,Pre-Infall
263568,1713968600.0,2.7549078,Pre-Infall
263569,3219149300.0,3.6460369,Pre-Infall
263572,5185943000.0,3.9381647,Pre-Infall
263576,3616275200.0,2.444916,Pre-Infall
263577,1039599400.0,1.4221189,Pre-Infall
263588,1606366300.0,1.3261577,Pre-Infall
264414,139132140000.0,1.1003035,Pre-Infall
264417,3836319500.0,6.504427,Pre-Infall
264418,7237315000.0,8.30607,Pre-Infall
264421,1232031100.0,2.926243,Pre-Infall
264429,2333172500.0,4.014927,Pre-Infall
265268,44161233000.0,3.0363548,Pre-Infall
265269,52810314000.0,1.019887,Pre-Infall
265270,6568598500.0,5.304833,Pre-Infall
265271,9087731000.0,4.3057513,Pre-Infall
265275,2838367700.0,4.445107,Pre-Infall
265928,25303802000.0,7.2420487,Pre-Infall
265930,22786940000.0,6.5076046,Pre-Infall
265931,5108869000.0,7.51057,Pre-Infall
265932,12220347000.0,11.420422,Pre-Infall
265938,2138816000.0,1.2643622,Pre-Infall
265939,1037317100.0,0.9142685,Pre-Infall
266560,126049940000.0,2.9585063,Pre-Infall
266561,44364040000.0,2.613074,Pre-Infall
266562,88603976000.0,0.53409845,Pre-Infall
266563,7352523000.0,5.2140446,Pre-Infall
266564,14930338000.0,5.5597396,Pre-Infall
266565,4920068000.0,6.1681805,Pre-Infall
266566,4602112000.0,2.5805159,Pre-Infall
266567,2701115600.0,3.2992349,Pre-Infall
266568,6278549500.0,4.0931625,Pre-Infall
266570,1926300800.0,2.7649267,Pre-Infall
267324,16665732000.0,5.1925845,Pre-Infall
267325,1122737800.0,5.377643,Pre-Infall
268296,9634415000.0,12.050839,Pre-Infall
268298,9504609000.0,2.0770671,Pre-Infall
268301,1803819500.0,2.6028845,Pre-Infall
268302,2224174300.0,1.9837544,Pre-Infall
268913,2981219000.0,7.613668,Pre-Infall
269445,3902032600.0,2.1911812,Pre-Infall
270086,1610159100.0,25.497744,Pre-Infall
270088,5362848300.0,5.9090424,Pre-Infall
270092,1443363800.0,1.4628668,Pre-Infall
270093,2856221700.0,0.77221096,Pre-Infall
270964,75126420000.0,1.7031109,Pre-Infall
270965,74689930000.0,0.62087005,Pre-Infall
270966,37806780000.0,1.1735795,Pre-Infall
270967,48090560000.0,1.3718841,Pre-Infall
270968,9504255000.0,4.2172055,Pre-Infall
270969,5817489400.0,3.781306,Pre-Infall
270970,9806889000.0,4.139577,Pre-Infall
270971,6396067000.0,3.5746255,Pre-Infall
270973,1168006900.0,1.6401209,Pre-Infall
270985,1442052600.0,5.1640906,Pre-Infall
271730,27044575000.0,0.46507424,Pre-Infall
271731,38394724000.0,9.078142,Pre-Infall
271732,13784315000.0,8.572097,Pre-Infall
271737,3591634400.0,3.0929782,Pre-Infall
271738,2219947500.0,3.1358302,Pre-Infall
271739,2267458800.0,1.8606713,Pre-Infall
272334,4114300200.0,2.575105,Pre-Infall
273142,30219092000.0,5.75619,Pre-Infall
273144,19357130000.0,9.40414,Pre-Infall
273152,2681753900.0,1.1563321,Pre-Infall
273153,3222371800.0,3.8847737,Pre-Infall
273995,27494710000.0,6.9146914,Pre-Infall
273996,8851401000.0,8.943266,Pre-Infall
273997,8849980000.0,3.8375657,Pre-Infall
273998,23220770000.0,5.435921,Pre-Infall
273999,46613295000.0,2.0957448,Pre-Infall
274000,6656854000.0,5.874018,Pre-Infall
274002,7039574500.0,7.3185987,Pre-Infall
274003,3139874800.0,5.3349843,Pre-Infall
274005,1927215600.0,2.3249562,Pre-Infall
274006,1671611600.0,6.73574,Pre-Infall
274007,1951772200.0,2.7386558,Pre-Infall
274009,2995186400.0,5.174088,Pre-Infall
274010,1393163600.0,32.19812,Pre-Infall
274791,38243877000.0,4.4331656,Pre-Infall
274792,6402261000.0,2.8220007,Pre-Infall
274793,7831078000.0,6.378055,Pre-Infall
274794,5231768000.0,4.357899,Pre-Infall
274797,5193345500.0,2.2978563,Pre-Infall
274798,1920352300.0,2.1451013,Pre-Infall
275534,39227510000.0,12.669813,Pre-Infall
275536,10225337000.0,4.3713493,Pre-Infall
275537,1477445900.0,4.150618,Pre-Infall
275540,1201757600.0,3.0386713,Pre-Infall
275541,1783198300.0,4.3397694,Pre-Infall
275542,1738500700.0,1.7525752,Pre-Infall
275551,1755533600.0,1.0135581,Pre-Infall
276220,22711523000.0,4.4010243,Pre-Infall
276221,21123625000.0,5.8158455,Pre-Infall
276222,62559818000.0,0.31739324,Pre-Infall
276224,17068439000.0,12.083459,Pre-Infall
276227,1034036860.0,5.6981773,Pre-Infall
276238,1695059300.0,2.804852,Pre-Infall
277022,23580334000.0,11.665418,Pre-Infall
277023,5783155700.0,2.6344547,Pre-Infall
277025,8803632000.0,2.4835231,Pre-Infall
277026,1462869000.0,18.451038,Pre-Infall
277027,2524661800.0,4.9331117,Pre-Infall
277689,10114981000.0,4.0041895,Pre-Infall
277691,1166428900.0,1.8639153,Pre-Infall
277693,3369783800.0,3.4968872,Pre-Infall
277694,1253731300.0,3.3618014,Pre-Infall
278303,113414930000.0,0.45734373,Pre-Infall
278307,2264495000.0,31.632994,Pre-Infall
278308,3877271600.0,2.5168376,Pre-Infall
278310,2767115500.0,3.1232994,Pre-Infall
278311,1053182900.0,2.5841372,Pre-Infall
278312,4646115000.0,3.0922716,Pre-Infall
278314,6954134000.0,4.799542,Pre-Infall
278315,1358551400.0,2.101285,Pre-Infall
278857,6683190000.0,4.5076723,Pre-Infall
278860,6356808700.0,5.143383,Pre-Infall
279708,62571823000.0,6.038994,Pre-Infall
279709,52409980000.0,7.14241,Pre-Infall
279710,3023561000.0,4.605761,Pre-Infall
279712,3426936300.0,4.408405,Pre-Infall
279723,1569765600.0,2.8498623,Pre-Infall
280455,3417969700.0,6.637046,Pre-Infall
280459,1602137300.0,5.54531,Pre-Infall
280460,1799918100.0,1.0963452,Pre-Infall
281074,3674096000.0,3.6804857,Pre-Infall
281076,1006126000.0,2.8954747,Pre-Infall
281079,1268887200.0,1.8507351,Pre-Infall
281701,121679280000.0,3.1572134,Pre-Infall
281703,7096556000.0,6.0780053,Pre-Infall
281704,23279847000.0,20.098785,Pre-Infall
281707,3478169600.0,5.3076267,Pre-Infall
281714,1132791300.0,1.4808142,Pre-Infall
281715,1114252500.0,0.8557495,Pre-Infall
281718,1816538600.0,2.418143,Pre-Infall
282378,58978390000.0,0.23978749,Pre-Infall
282381,1678355800.0,3.0473187,Pre-Infall
282385,6875133400.0,3.8176377,Pre-Infall
283018,1318500200.0,1.9173447,Pre-Infall
283638,32328403000.0,2.9072025,Pre-Infall
283639,4777892000.0,4.024871,Pre-Infall
283643,7250111500.0,1.2645504,Pre-Infall
283651,2290653400.0,2.476013,Pre-Infall
284317,28111340000.0,9.0000305,Pre-Infall
284321,1819843700.0,3.9031825,Pre-Infall
284324,2580036000.0,3.8816037,Pre-Infall
284326,1271311400.0,5.6584816,Pre-Infall
284949,30832906000.0,3.5138788,Pre-Infall
284952,13582231000.0,15.107136,Pre-Infall
284953,26599715000.0,0.55710465,Pre-Infall
284955,9934591000.0,4.841922,Pre-Infall
284957,7726543000.0,3.8185077,Pre-Infall
284958,5278045000.0,2.925058,Pre-Infall
285481,3785529900.0,9.364269,Pre-Infall
285482,9116427000.0,2.1086166,Pre-Infall
285483,2838932200.0,1.9004413,Pre-Infall
285485,8997501000.0,1.4657573,Pre-Infall
285486,4987792000.0,3.6376197,Pre-Infall
285487,2305202200.0,1.6842244,Pre-Infall
286067,11846163000.0,11.668747,Pre-Infall
286068,8925331000.0,6.1299434,Pre-Infall
286072,9428352000.0,4.6394567,Pre-Infall
286073,3764605200.0,3.894044,Pre-Infall
286074,1701635100.0,4.7019987,Pre-Infall
286075,3476564200.0,3.6390493,Pre-Infall
286078,1280662800.0,2.9037604,Pre-Infall
286080,1634792400.0,1.2064968,Pre-Infall
286697,30818490000.0,0.6945656,Pre-Infall
286698,22841608000.0,13.056809,Pre-Infall
286699,2733579300.0,1.3970194,Pre-Infall
286700,7714765300.0,14.319887,Pre-Infall
286701,7621297700.0,4.405581,Pre-Infall
287337,69264370000.0,0.3794998,Pre-Infall
287339,13637725000.0,0.5581332,Pre-Infall
287340,2320966700.0,2.9465818,Pre-Infall
287342,3616838700.0,3.838486,Pre-Infall
288020,2721066800.0,4.434737,Pre-Infall
288022,2989307600.0,3.4376776,Pre-Infall
288744,43562480000.0,1.535696,Pre-Infall
288745,20763013000.0,14.476219,Pre-Infall
288746,8181960000.0,14.096287,Pre-Infall
288749,7241047600.0,10.355336,Pre-Infall
288750,2240687400.0,13.174907,Pre-Infall
288751,8154815500.0,2.9871924,Pre-Infall
288756,2518131700.0,2.9544225,Pre-Infall
289427,58899403000.0,2.8943384,Pre-Infall
289428,17755394000.0,5.987553,Pre-Infall
289430,10197731000.0,7.818915,Pre-Infall
289431,14335511000.0,5.9546723,Pre-Infall
289434,2541950000.0,5.650688,Pre-Infall
289443,1136793100.0,1.7776952,Pre-Infall
289450,2452720000.0,25.042198,Pre-Infall
289947,11135092000.0,9.046997,Pre-Infall
289948,11712057000.0,6.8043103,Pre-Infall
289949,23219182000.0,2.0878403,Pre-Infall
289950,5575912000.0,6.1290555,Pre-Infall
289951,7262499300.0,6.6579013,Pre-Infall
290645,8262156000.0,3.7932498,Pre-Infall
290649,1192934700.0,5.8139544,Pre-Infall
291114,47374970000.0,0.64718133,Pre-Infall
291115,36166627000.0,0.76842296,Pre-Infall
291117,2529719600.0,4.755203,Pre-Infall
291119,21325440000.0,6.5796537,Pre-Infall
291121,3014952200.0,4.6021037,Pre-Infall
291122,6287165400.0,3.5926127,Pre-Infall
291123,1458826900.0,2.21319,Pre-Infall
291124,2090975900.0,3.3881435,Pre-Infall
291131,2791387000.0,2.8251395,Pre-Infall
291891,1349365400.0,23.294436,Pre-Infall
291894,1757408500.0,1.7605648,Pre-Infall
292356,74049070000.0,1.0353057,Pre-Infall
292357,37087474000.0,1.0360426,Pre-Infall
292358,9899435000.0,3.5637903,Pre-Infall
292359,6913702400.0,4.9966407,Pre-Infall
292364,2307174100.0,1.6730353,Pre-Infall
292923,62293316000.0,1.876342,Pre-Infall
292925,24787423000.0,2.5009813,Pre-Infall
292926,8673346000.0,6.9907293,Pre-Infall
292927,10466424000.0,8.851201,Pre-Infall
292928,3688241200.0,4.5170817,Pre-Infall
292933,1167176100.0,5.234954,Pre-Infall
292936,2782113500.0,4.2607336,Pre-Infall
293440,102725770000.0,1.571833,Pre-Infall
293441,68717404000.0,2.6266558,Pre-Infall
293442,15060316000.0,21.511196,Pre-Infall
293443,17286510000.0,2.0932555,Pre-Infall
294048,97296695000.0,1.4095235,Pre-Infall
294049,39928435000.0,0.52238625,Pre-Infall
294050,40382020000.0,0.2112088,Pre-Infall
294051,25326017000.0,0.08545724,Pre-Infall
294052,12445758000.0,6.605051,Pre-Infall
294053,5780720000.0,4.636123,Pre-Infall
294054,4788559400.0,5.0838685,Pre-Infall
294055,1540834400.0,3.1040735,Pre-Infall
294512,9006629000.0,4.102404,Pre-Infall
294513,39406707000.0,13.730602,Pre-Infall
294514,10153856000.0,5.7788157,Pre-Infall
294515,21171480000.0,14.31017,Pre-Infall
294517,1973873200.0,4.30539,Pre-Infall
294526,1039919040.0,2.5317593,Pre-Infall
294527,4229575200.0,45.47847,Pre-Infall
294535,3340852200.0,38.946674,Pre-Infall
294541,2060972300.0,14.454596,Pre-Infall
294544,1746446200.0,17.449753,Pre-Infall
294549,1218486700.0,30.185091,Pre-Infall
295081,2529587200.0,2.5825574,Pre-Infall
295675,98396370000.0,2.261998,Pre-Infall
295676,46000865000.0,1.9484053,Pre-Infall
295677,38063665000.0,1.9384813,Pre-Infall
295678,17419983000.0,9.0187435,Pre-Infall
295679,4926426000.0,2.2100441,Pre-Infall
295680,14489354000.0,4.7822566,Pre-Infall
295685,1009032600.0,4.7980947,Pre-Infall
296303,31353287000.0,10.336843,Pre-Infall
296304,17265336000.0,3.4232335,Pre-Infall
296310,1377049900.0,2.8129141,Pre-Infall
296788,45776454000.0,2.683031,Pre-Infall
296789,10341623000.0,5.164084,Pre-Infall
296791,4567666700.0,3.5786042,Pre-Infall
296793,2268519200.0,2.477973,Pre-Infall
297215,6348090400.0,7.119308,Pre-Infall
297217,2438174500.0,4.6328273,Pre-Infall
297219,3075267300.0,2.514673,Pre-Infall
297714,11311391000.0,6.6856117,Pre-Infall
297715,9433794000.0,8.104668,Pre-Infall
297716,1442172800.0,3.342498,Pre-Infall
298207,99755020000.0,2.356391,Pre-Infall
298210,1774944500.0,1.9724127,Pre-Infall
298212,1807042000.0,12.5427885,Pre-Infall
298213,1825543400.0,4.0694857,Pre-Infall
298215,2096100200.0,3.4342399,Pre-Infall
298217,1009557300.0,1.3634384,Pre-Infall
298221,3165171000.0,22.000044,Pre-Infall
298231,1438108000.0,15.240793,Pre-Infall
298233,1550768100.0,12.908334,Pre-Infall
298893,31754328000.0,0.934365,Pre-Infall
298894,26960378000.0,13.18403,Pre-Infall
298896,3849884700.0,8.115769,Pre-Infall
298900,2129970800.0,4.2488785,Pre-Infall
299430,64231133000.0,0.6237684,Pre-Infall
299435,2062851700.0,3.0593417,Pre-Infall
299436,3727229200.0,7.0664024,Pre-Infall
299437,7553260000.0,5.2244477,Pre-Infall
299438,1242757500.0,3.0928533,Pre-Infall
299439,3500286700.0,1.5463253,Pre-Infall
299440,1806982900.0,2.042125,Pre-Infall
299936,95126960000.0,0.734235,Pre-Infall
299937,32462178000.0,9.860801,Pre-Infall
299940,1041458560.0,2.475975,Pre-Infall
300569,91100080000.0,1.2342511,Pre-Infall
300570,38623986000.0,0.34805736,Pre-Infall
300571,17326836000.0,6.658855,Pre-Infall
300574,4008472000.0,2.0573092,Pre-Infall
300575,2340335600.0,2.2923226,Pre-Infall
300577,2866559000.0,4.9712706,Pre-Infall
300583,1073911800.0,2.717001,Pre-Infall
301127,108173705000.0,1.5026698,Pre-Infall
301129,28249373000.0,0.6221276,Pre-Infall
301130,12188762000.0,4.4468307,Pre-Infall
301136,3050476300.0,11.287319,Pre-Infall
301749,15740908000.0,6.694516,Pre-Infall
301761,2609044000.0,6.760914,Pre-Infall
302165,117989630000.0,2.8443053,Pre-Infall
302167,2074685600.0,4.656843,Pre-Infall
302775,7221242400.0,6.252482,Pre-Infall
302777,1469088100.0,12.692701,Pre-Infall
302778,2510829000.0,1.923652,Pre-Infall
302780,3392125400.0,1.5168589,Pre-Infall
302781,3080076300.0,9.421833,Pre-Infall
303363,35818177000.0,0.28129852,Pre-Infall
303364,16437507000.0,5.396075,Pre-Infall
303365,37586215000.0,0.2809357,Pre-Infall
303366,1356858600.0,3.4442692,Pre-Infall
303367,3573197000.0,4.171866,Pre-Infall
303368,2325394400.0,3.3385308,Pre-Infall
303711,24430815000.0,6.6158123,Pre-Infall
303714,13208987000.0,9.03219,Pre-Infall
303715,3142519600.0,7.040335,Pre-Infall
303716,14736985000.0,6.785004,Pre-Infall
303722,2143650400.0,2.0588815,Pre-Infall
303730,1219942800.0,1.9654394,Pre-Infall
304202,11004429000.0,3.8931239,Pre-Infall
304203,7943597000.0,3.8852463,Pre-Infall
304204,8643829000.0,4.32787,Pre-Infall
304206,4280705500.0,4.952067,Pre-Infall
304728,2098671900.0,8.09216,Pre-Infall
305085,10872201000.0,5.0992694,Pre-Infall
305086,1289497500.0,2.7072635,Pre-Infall
305087,7253513000.0,6.2259765,Pre-Infall
305655,16395401000.0,14.79948,Pre-Infall
305657,1554434800.0,2.3679714,Pre-Infall
305658,3866822000.0,3.8156245,Pre-Infall
305660,4492346400.0,2.2984598,Pre-Infall
306060,32563878000.0,8.511877,Pre-Infall
306062,12970252000.0,10.48949,Pre-Infall
306517,60854284000.0,14.51196,Pre-Infall
306518,12671020000.0,6.8031063,Pre-Infall
306519,20781079000.0,6.717619,Pre-Infall
306520,6058626600.0,3.4180171,Pre-Infall
306521,1988066600.0,2.5851586,Pre-Infall
307439,24618945000.0,7.6274953,Pre-Infall
307440,28767760000.0,11.90377,Pre-Infall
307441,8973781000.0,4.3101225,Pre-Infall
307442,11375115000.0,4.5943527,Pre-Infall
308063,13500415000.0,5.571447,Pre-Infall
308064,4263742500.0,4.3632183,Pre-Infall
308066,4732339700.0,5.023682,Pre-Infall
308068,1502621000.0,4.2998686,Pre-Infall
308069,3530289700.0,8.460709,Pre-Infall
308070,1228391600.0,3.6085265,Pre-Infall
308072,1136724600.0,3.9551992,Pre-Infall
308599,5540655000.0,4.9490185,Pre-Infall
308602,1121809900.0,3.9617727,Pre-Infall
309047,5687666000.0,6.6194468,Pre-Infall
309048,20713510000.0,5.9962697,Pre-Infall
309429,52145738000.0,0.5995553,Pre-Infall
309430,31767405000.0,5.954335,Pre-Infall
309431,17880000000.0,14.901674,Pre-Infall
309433,14898550000.0,5.7747293,Pre-Infall
309435,4834506000.0,6.6382136,Pre-Infall
309437,1405576200.0,13.091911,Pre-Infall
309438,1105976800.0,2.2231495,Pre-Infall
309952,72342630000.0,5.6202455,Pre-Infall
309953,12421659000.0,9.224465,Pre-Infall
309954,5765736000.0,6.635128,Pre-Infall
309955,3933861400.0,1.9769531,Pre-Infall
309960,1360389900.0,1.7168373,Pre-Infall
310510,131490870000.0,1.9125291,Pre-Infall
310511,56666632000.0,0.45250654,Pre-Infall
310512,12939880000.0,14.156656,Pre-Infall
310986,34640760000.0,0.77612615,Pre-Infall
310987,8164357000.0,7.348953,Pre-Infall
311304,32221190000.0,11.890231,Pre-Infall
311305,16728087000.0,12.029212,Pre-Infall
311306,2645824800.0,85.34362,Pre-Infall
311307,1037189250.0,4.228029,Pre-Infall
311308,9128651000.0,5.651622,Pre-Infall
311310,1431664300.0,2.6837301,Pre-Infall
311884,5066514000.0,5.5427694,Pre-Infall
311886,2657266700.0,5.609331,Pre-Infall
312413,22035330000.0,12.675439,Pre-Infall
312414,43077644000.0,4.750557,Pre-Infall
312415,5095632000.0,2.380581,Pre-Infall
312416,21683223000.0,9.191143,Pre-Infall
312417,2480760300.0,4.0682135,Pre-Infall
312418,11101934000.0,12.300688,Pre-Infall
312425,1573771600.0,3.10815,Pre-Infall
312892,37871680000.0,12.466657,Pre-Infall
312893,36692582000.0,1.1574984,Pre-Infall
312894,6909360600.0,5.951615,Pre-Infall
312895,4251611000.0,7.1077504,Pre-Infall
312896,4156660500.0,8.086446,Pre-Infall
313404,35187446000.0,54.872887,Pre-Infall
313406,1254746200.0,2.0399723,Pre-Infall
313955,51734155000.0,2.45915,Pre-Infall
314368,11476313000.0,6.3933783,Pre-Infall
314369,1288875400.0,3.3463054,Pre-Infall
314376,2932603400.0,0.9991535,Pre-Infall
314771,25997806000.0,6.9660287,Pre-Infall
314772,26533134000.0,8.712206,Pre-Infall
314773,9127798000.0,6.370865,Pre-Infall
314775,12149101000.0,5.8407726,Pre-Infall
315149,1160662300.0,2.0570352,Pre-Infall
315520,2555536400.0,8.259751,Pre-Infall
315521,6693376500.0,7.234381,Pre-Infall
315522,9794773000.0,2.9913573,Pre-Infall
316031,17585132000.0,9.213697,Pre-Infall
316357,1779077200.0,4.009417,Pre-Infall
316358,10284388000.0,13.562015,Pre-Infall
316856,11697642000.0,6.461518,Pre-Infall
316858,13544757000.0,4.314499,Pre-Infall
316859,7896760300.0,9.439709,Pre-Infall
316860,3354345700.0,4.028902,Pre-Infall
316861,1086216700.0,41.495937,Pre-Infall
316862,1464859900.0,4.0063586,Pre-Infall
316864,1374763500.0,1.7048719,Pre-Infall
317312,4341641000.0,2.5257668,Pre-Infall
317712,66169774000.0,6.7945037,Pre-Infall
317713,6168223000.0,11.454604,Pre-Infall
317714,4787227000.0,13.912089,Pre-Infall
